mdb_id,gnd,qid,full_name,multi_role
11001027,122518446,Q1577349,Hans-Joachim Jentsch,False
11001026,106813277,Q1168733,Uwe Jens,False
11001025,11886646X,Q214060,Philipp Jenninger,False
11001024,1030564248,Q1729464,Karin Jeltsch,False
11001023,109851463,Q103740,Ulla Jelpke,False
11001022,132561301,Q1629503,Horst Jaunich,False
11001021,1145299261,Q1560624,Günter Jaschke,False
11001020,1276237367,Q2476116,Ulrich Janzen,False
11001019,1208662341,Q1167682,Ilse Janz,False
11001018,,Q110533,Günther Jansen,False
11001017,,Q1504870,Georg Janovsky,False
11001016,1064862977,Q1515225,Gert Jannsen,False
11001015,118556827,Q70009,Wenzel Jaksch,False
11001014,118828150,Q1579275,Hans Edgar Jahn,False
11001013,138324557,Q1580445,Hans Jahn,False
11001012,12318262X,Q73924,Gerhard Jahn,False
11001011,10590032X,Q1457661,Friedrich-Adolf Jahn,False
11001010,102524110X,Q714469,Artur Jahn,False
11001009,115092803,Q825355,Bernhard Jagoda,False
11001008,1103970127,Q2369278,Susanne Jaffke,False
11001007,1029985650,Q126491,Robert Jaffe,False
11001006,117058092,Q75955,Richard Jaeger,False
11001005,,Q2059980,Paul Hans Jaeger,False
11001004,,Q1282441,Elfriede Jaeger,False
11001003,1025232089,Q1649652,Renate Jäger,False
11001002,102478665X,Q1098592,Claus Jäger,False
11001001,1051209749,Q1332324,Peter Jacobs,False
11001000,189415126,Q2561614,Werner Jacobi,False
11000999,124461395,Q1895994,Maria Jacobi,False
11000998,,Q1490383,Gabriele Iwersen,False
11000997,1209792745,Q1428897,Hans Iven,False
11000996,1024778134,Q113498,Ulrich Irmer,False
11000995,1223000699,Q1407193,Klaus Immer,False
11000994,1030403325,Q2590080,Wolfgang Imle,False
11000993,136230563,Q1597848,Heinrich Imig,False
11000992,,Q1580416,Hans Ils,False
11000991,18947890X,Q1519658,Joseph Illerhaus,False
11000990,125217110,Q1614612,Herta Ilk,False
11000989,1101857269,Q1870866,Lothar Ibrügger,False
11000988,1035659182,Q1801371,Lambert Huys,False
11000987,107469650,Q216652,Hans Graf Huyn,False
11000986,1025518640,Q1150202,Eugen Huthmacher,False
11000985,117073520,Q1372613,Eugen Huth,False
11000984,,Q1577352,Rudolf Hussong,False
11000983,1120270308,Q1222183,Dieter Hussing,False
11000982,11881009X,Q84942,Herbert Hupka,False
11000981,101238036X,Q1554893,Gunter Huonker,False
11000980,1025668863,Q1552857,Josef Hufnagel,False
11000979,1012717275,Q1701262,Margarete Hütter,False
11000978,113846855X,Q107489,Uwe Hüser,False
11000977,118707825,Q1361318,Heinz Günther Hüsch,False
11000976,140956190,Q394550,Agnes Hürland,False
11000975,115470263,Q1633223,Hubert Hüppe,False
11000974,119511592,Q1735003,Klaus Hübner,False
11000973,1119610788,Q1731737,Karl Hübner,False
11000972,131467824,Q967728,Heinz Werner Hübner,False
11000971,118554220,Q347391,Adalbert Hudak,False
11000970,1029177759,Q1298908,Hans Hubrig,False
11000969,125708912,Q1329548,Elinor Hubert,False
11000968,140257365,Q87744,Antje Huber,False
11000967,139319859,Q85825,Werner Hoyer,False
11000966,125655932,Q2524288,Viktor Hoven,False
11000965,,Q2285262,Sigrid Hoth,False
11000964,128808543,Q2577176,Willi Hoss,False
11000963,119527413,Q2651032,Alphons Horten,False
11000962,1120587948,Q1904092,Martin Horstmeier,False
11000961,1121454909,Q2283410,Siegfried Hornung,False
11000960,122467477,Q1729877,Karl-Heinz Hornhues,False
11000959,1030535876,Q2075809,Peter Horn,False
11000958,1025556208,Q1363054,Erwin Horn,False
11000957,124376835,Q1417322,Michael Horlacher,False
11000956,1100973311,Q69778,Milan Horacek,False
11000955,1025309111,Q1577086,Hans-Günter Hoppe,False
11000954,111681529X,Q590348,Anton Hoppe,False
11000953,124377025,Q1516165,Matthias Hoogen,False
11000952,1012756602,Q110890,Birgit Homburger,False
11000951,134998286,Q1528802,Lieselotte Holzmeister,False
11000950,124377130,Q1459787,Friedrich Holzapfel,False
11000949,,Q1690185,Joachim Holz,False
11000948,118553194,Q109919,Uwe Holtz,False
11000947,1035448572,Q1363041,Erwin Holsteg,False
11000946,123041074,Q1704843,Josef Hollerith,False
11000945,,Q1358730,Ernst Holla,False
11000944,1025209737,Q1597630,Heinrich Holkenbrink,False
11000943,1246426110,Q1597628,Heinrich Hohl,False
11000942,1060147351,Q1668724,Karl Hofmann,False
11000941,1029137501,Q1704826,Josef Hofmann,False
11000940,,Q1731656,Karl Hoffmann,False
11000939,,Q1167374,Johannes Hoffmann,False
11000938,1025313402,Q1372966,Ingeborg Hoffmann,False
11000937,1068378042,Q1569739,Hans-Joachim Hoffmann,False
11000936,105290940X,Q1145154,Curt Hoffmann,False
11000935,1084534991,Q1716948,Klaus-Jürgen Hoffie,False
11000934,171528727,Q2060222,Paul Hoffacker,False
11000933,129553700,Q1525110,Alex Hösl,False
11000932,1044769157,Q1690199,Joachim Hörster,False
11000931,1032059745,Q1409591,Heinz-Adolf Hörsken,False
11000930,138219109,Q1597691,Heinrich Hörnemann,False
11000929,1025290151,Q1580392,Hans Hörmann,False
11000928,1060147815,Q1468917,Fritz Wilhelm Hörauf,False
11000927,119208857,Q95370,Hermann Höpker-Aschoff,False
11000926,133532690,Q1613586,Stefan Höpfinger,False
11000925,,Q828456,Bertram Hönicke,False
11000924,,Q1575835,Hannegret Hönes,False
11000923,1012760901,Q1358787,Ernst Hölzle,False
11000922,1084535009,Q1459826,Friedrich Hölscher,False
11000921,1202871321,Q807478,Barbara Höll,False
11000920,1060147777,Q1447374,Franz Höhne,False
11000919,119534460,Q1298664,Egon Höhmann,False
11000918,118551922,Q213963,Wilhelm Hoegner,False
11000917,1012273423,Q1597683,Heinrich Höfler,False
11000916,170375447,Q2079037,Peter Wilhelm Höffkes,False
11000915,1119611407,Q1597680,Heinrich Höcker,False
11000914,1120201586,Q1410770,Wilhelm Höck,False
11000913,125345747,Q1704879,Josef Höchst,False
11000912,118705423,Q69115,Hermann Höcherl,False
11000911,170625613,Q2203602,Rüdiger Hitzigrath,False
11000910,1035538296,Q1626222,Walter Hitschler,False
11000909,118551515,Q2777657,Martin Hirsch,False
11000908,132194058,Q107360,Burkhard Hirsch,True
11000907,113761112,Q87642,Peter Hintze,False
11000906,142767824,Q1358680,Ernst Hinsken,False
11000905,170782840,Q2589988,Wolfgang Hinrichs,False
11000904,1025457579,Q1294529,Stephan Hilsberg,False
11000903,124340547,Q111401,Werner Hilpert,False
11000902,,Q1489187,Imma Hillerich,False
11000901,1117403416,Q2141410,Reinhold Hiller,False
11000900,1012801187,Q590284,Anton Hilbert,False
11000899,111198851X,Q1276630,Maria Anna Hiebing,False
11000898,132401835,Q1354393,Erika Hickel,False
11000897,1025206819,Q1561516,Günther Heyenn,False
11000896,,Q1464193,Roelf Heyen,False
11000895,124338054,Q86821,Hellmuth Guido Alexander Heye,False
11000894,1025312465,Q1593894,Peter von der Heydt Freiherr von Massenbach,False
11000893,118550578,Q2594,Theodor Heuss,False
11000892,140807276,Q1593173,Hedda Heuser-Schreiber,False
11000891,115784373,Q1594398,Uwe-Jens Heuer,False
11000890,,Q1800373,Ludwig Hettling,False
11000889,1034905031,Q1099970,Clemens Hesemann,False
11000888,1128338556,Q1038818,Carl Hesberg,False
11000887,1033345431,Q1560579,Günter Herterich,False
11000886,133484440,Q994260,Matthäus Herrmann,False
11000885,1060117207,Q1788194,Norbert Herr,False
11000884,128965053,Q1731612,Karl Herold,False
11000883,107953153X,Q1580220,Hans Hermsdorf,False
11000882,1109555822,Q1608441,Herbert Hermesdorf,False
11000881,11673681X,Q1876615,Luise Herklotz,False
11000880,1023911396,Q362100,Adolf Herkenrath,False
11000879,1030423873,Q1555967,Gustav Herbig,False
11000878,1036316734,Q1611461,Hermann Herberts,False
11000877,,Q1357974,Rudolf Herbers,False
11000876,,Q2129630,Ralph Herberholz,False
11000875,129985171,Q1690682,Karl Hepp,False
11000874,1254039759,Q1895944,Maria Henze,False
11000873,124361374,Q188071,Fritz Henssler,False
11000872,,Q1390450,Karitas Dagmar Hensel,False
11000871,172134013,Q2037716,Ottfried Hennig,False
11000870,116715480,Q694300,Arno Hennig,False
11000869,,Q1286959,Hans Henn,False
11000868,,Q823584,Bernd Henn,False
11000867,118773925,Q1560566,Günther Henle,False
11000866,1120588138,Q1352412,Erich Henke,False
11000865,105800414,Q1504490,Georg Graf Henckel von Donnersmarck,False
11000864,,Q1293797,Frank Heltzig,False
11000863,1120310709,Q1226533,Wilhelm Helms,False
11000862,118548948,Q1608434,Herbert Helmrich,False
11000861,1012379744,Q2143401,Renate Hellwig,False
11000860,119133563,Q71949,Fritz Hellwig,False
11000859,118710192,Q72669,Heinrich Hellwege,False
11000858,141144106,Q2547208,Walther Hellige,False
11000857,1031832327,Q1704784,Josef Hellenbrock,False
11000856,1120369088,Q1466635,Fritz Held,False
11000855,1051652464,Q1904020,Martin Heix,False
11000854,1028243561,Q1222105,Dieter Heistermann,False
11000852,,Q1889464,Manfred Heise,False
11000851,1102979384,Q2475942,Ulrich Heinrich,False
11000850,1221238663,Q1445764,Fritz Heinrich,False
11000849,1220206261,Q1295163,Franz Heinen,False
11000848,118548115,Q2573,Gustav W. Heinemann,False
11000847,1030423687,Q2473182,Udo Hein,False
11000846,1034904213,Q2645122,Alfred Hein,False
11000845,1031766367,Q1511739,Gerhard Heimann,False
11000844,108082849,Q565560,Anne Marie Heiler,False
11000843,1028193572,Q2172231,Rudolf-Ernst Heiland,False
11000842,1120307368,Q1420613,Johann Karl Heide,False
11000841,119302500,Q123370,Constantin Freiherr Heereman von Zuydtwyck,False
11000840,171573455,Q1744775,Klaus-Jürgen Hedrich,False
11000839,120048752,Q2589879,Wolfgang Hedler,False
11000838,,Q1745188,Klaus J. Hecker,False
11000837,11854747X,Q316603,Bruno Heck,False
11000836,12495295X,Q897301,Helmut Haussmann,False
11000835,1012571718,Q2039065,Otto Hauser,False
11000834,1012270858,Q1293520,Hugo Hauser,False
11000833,118547038,Q1455946,Hansheinz Hauser,False
11000832,171616545,Q1401471,Hansgeorg Hauser,False
11000831,1120449219,Q2649849,Alo Hauser,False
11000830,1233633414,Q2128148,Rainer Haungs,False
11000829,133521052,Q1608409,Herbert Hauffe,False
11000828,119126508,Q96981,Volker Hauff,False
11000827,118870149,Q2172872,Rudolf Hauck,False
11000826,17120476X,Q1663263,Ingomar Hauchler,False
11000825,113895550,Q72873,Gerda Hasselfeldt,False
11000824,118546694,Q65526,Kai-Uwe von Hassel,False
11000823,118546627,Q2639812,Albrecht Hasinger,False
11000822,1105566374,Q1321146,Klaus Hasenfratz,False
11000821,1276234732,Q2547198,Walther Hasemann,False
11000820,143398504,Q2473178,Udo Haschke,False
11000819,142733350,Q1549887,Jürgen Haschke,False
11000818,1119612772,Q1539205,Gottfried Haschke,False
11000817,1081799145,Q1444323,Heinz Hartnack,False
11000816,1155718216,Q1745183,Klaus Hartmann,False
11000815,171614615,Q1824290,Liesel Hartenstein,False
11000814,1025173783,Q1745179,Klaus Harries,False
11000813,1116819090,Q1469864,Johann Harnischfeger,False
11000812,1012604381,Q2544648,Walter Harm,False
11000811,118701614,Q2059982,Paul Harig,False
11000810,,Q1364037,Heinrich Happe,False
11000809,118997920,Q761629,August Hanz,False
11000808,,Q1392347,Hermann Hansing,False
11000807,116460148,Q2561400,Werner Hansen,False
11000806,132235153,Q111206,Uwe Hansen,False
11000805,118545744,Q1729863,Karl-Heinz Hansen,False
11000804,1035845466,Q1227874,Dirk Hansen,False
11000803,101077939,Q1469117,Fritz von Haniel-Niethammer,False
11000802,1026944856,Q1078335,Christel Riemann-Hanewinckel,False
11000801,125989903,Q1697621,Johannes Handschumacher,False
11000800,,Q1870846,Lothar Handschack,False
11000799,120501848,Q99903,Franz Handlos,False
11000798,,Q1648876,Manfred Hampel,False
11000797,,Q1036430,Carl-Detlev Freiherr von Hammerstein,False
11000796,1276234740,Q1526342,Walter Hammersen,False
11000795,1025033094,Q2149690,Richard Hammer,False
11000794,1025032365,Q1635112,Hugo Hammans,False
11000793,118545396,Q215201,Hildegard Hamm-Brücher,False
11000792,1191118045,Q1399134,Ludwig Hamm,False
11000790,133821609,Q106049,Wilhelm Hamacher,False
11000789,116421355,Q1316339,Heinrich Hamacher,False
11000788,118701150,Q159995,Walter Hallstein,False
11000787,1145300030,Q1457206,Friedhelm Halfmeier,False
11000786,129947350,Q1223776,Dietrich Hahne,False
11000785,11854487X,Q2572980,Wilhelm Hahn,False
11000784,103039315X,Q1731400,Karl Hahn,False
11000783,,Q1672743,Johannes Hagge,False
11000782,1024995127,Q1350614,Marlis Gräfin vom Hagen,False
11000781,1012379345,Q1363060,Erwin Häussler,False
11000780,,Q1438961,Gerd Jürgen Häuser,False
11000779,1012405680,Q1575224,Kurt Härzschel,False
11000778,172149657,Q1443359,Frank Haenschke,False
11000777,1012707172,Q1513748,Gerlinde Hämmerle,False
11000776,1024960277,Q1731391,Karl Haehser,False
11000775,1024977579,Q89878,Gerald Häfner,False
11000774,11854442X,Q1583867,Hansjörg Häfele,False
11000773,,Q1662895,Ingeborg Horak,False
11000772,1034745565,Q1731390,Karl Hackethal,False
11000771,111756388X,Q1577327,Hans-Joachim Hacker,False
11000770,1073851346,Q2589814,Wolfgang Hackel,False
11000769,,Q1599844,Heinz Dieter Hackel,False
11000768,,Q1599950,Michael Habermann,False
11000767,1060145642,Q1466503,Fritz Haberl,False
11000766,103039119X,Q1629420,Horst Haasler,False
11000765,1024958531,Q1525172,Lothar Haase,False
11000764,138082278,Q1444668,Horst Haase,False
11000763,112042139X,Q1201257,Detlef Haase,False
11000762,13370890X,Q2639810,Christian Albrecht Haas,False
11000761,1237047773,Q1053460,Centa Haas,False
11000760,101237923X,Q1358434,Ernst Haar,False
11000759,106014560X,Q1611342,Hermann Haage,False
11000758,1110822626,Q1236245,Karl Hermann Haack,False
11000757,130118451,Q85786,Dieter Haack,False
11000756,118948032,Q65126,Gregor Gysi,False
11000755,113609787,Q1903914,Martin Gutzeit,False
11000754,1204293961,Q1733800,Karlheinz Guttmacher,False
11000753,118699547,Q97122,Karl Theodor Freiherr von und zu Guttenberg,False
11000752,1015300073,Q1555883,Gustav Gundelach,False
11000751,1029692270,Q2038993,Otto Gumrum,False
11000750,1201592070,Q1113089,Joachim Günther,False
11000749,170938522,Q1602245,Horst Günther,False
11000748,143787411,Q825149,Bernhard Günther,False
11000747,118698869,Q1487921,Wilhelm Gülich,False
11000746,123640628,Q1912620,Max Güde,False
11000745,118543067,Q69145,Kurt Gscheidle,False
11000744,,Q1704700,Josef Grunner,False
11000743,171736303,Q1629400,Horst Grunenberg,False
11000742,,Q709593,Arthur Grundmann,False
11000741,118825917,Q100838,Herbert Gruhl,False
11000740,1200248643,Q532675,Angela Grützmann,False
11000739,171014707,Q1690121,Joachim Grünewald,False
11000738,170158438,Q1522327,Martin Grüner,False
11000737,120654601,Q1704703,Josef Grünbeck,False
11000736,,Q1098394,Claus-Peter Grotz,False
11000735,1030018618,Q340387,Achim Großmann,False
11000734,118542532,Q2202885,Rötger Groß,False
11000733,126448930,Q1894968,Margarete Gröwel,False
11000732,139116338,Q2589771,Wolfgang Gröbl,False
11000731,1018308121,Q1329952,Elisabeth Grochtmann,False
11000730,,Q1098539,Claus Grobecker,False
11000729,,Q1717216,Jürgen Grimming,False
11000728,129809047,Q566280,Annemarie Griesinger,False
11000727,,Q1554634,Gundolf Gries,False
11000726,1024837874,Q1322721,Ekkehard Gries,False
11000725,101512139X,Q1579877,Hans Griem,False
11000724,124334962,Q2039086,Otto Heinrich Greve,False
11000723,17158967X,Q1690117,Joachim Gres,False
11000722,17405341X,Q1534549,Karl Martin Graß,False
11000721,,Q1466423,Fritz Grantze,False
11000720,124839622,Q1686933,Otto Graf,False
11000719,1113930144,Q1509352,Günter Graf,False
11000718,102480139X,Q817932,Benno Graf,False
11000717,118696890,Q96959,Johann Baptist Gradl,False
11000716,1024801136,Q1042184,Carlo Graaff,False
11000715,1232812021,Q1490314,Gabriele Gottwald,False
11000714,,Q2336417,Stefan Gottschall,False
11000713,1024799794,Q1494613,Leo Gottesleben,False
11000712,1033105090,Q1517826,Karl Gossel,False
11000711,1207171891,Q1688571,Wilhelm Gontrum,False
11000710,126427054,Q1633599,Hubertus von Golitschek,False
11000709,1097447820,Q1279018,Eberhard Goldhahn,False
11000708,1276219873,Q2572833,Wilhelm Goldhagen,False
11000707,111498562,Q2589797,Wolfgang Götzer,False
11000706,118890557,Q1560507,Günter Goetzendorff,False
11000705,171439686,Q123869,Peter Götz,False
11000704,1117578976,Q1611332,Hermann Götz,False
11000703,173131530,Q1302301,Eicke Götz,False
11000702,,Q1903923,Martin Göttsching,False
11000701,120800667,Q1335611,Rose Götte,False
11000700,127678891,Q2157402,Robert Görlinger,False
11000699,119543907,Q121154,Hermann Mathias Görgen,False
11000698,1024764648,Q1329826,Georg Gölter,False
11000697,109895916,Q99460,Reinhard Göhner,False
11000696,116694939,Q1704665,Josef Gockeln,False
11000695,170156133,Q1447390,Horst Gobrecht,False
11000694,,Q1465389,Fritz-Joachim Gnädinger,False
11000693,118539884,Q1339043,Hermann Glüsing,False
11000692,118539825,Q647924,Peter Glotz,False
11000691,121984664,Q61803,Michael Glos,False
11000690,108958221,Q1245727,Eugen Glombig,False
11000689,1060144751,Q1446945,Franz Gleissner,False
11000688,118695347,Q2645038,Alfred Gleisner,False
11000687,1024709140,Q1672733,Iris Gleicke,False
11000686,125209096,Q1597355,Heinrich Glasmeyer,False
11000685,1083847872,Q1466388,Fritz Glahn,False
11000684,118539582,Q1455164,Udo Giulini,False
11000683,,Q1909896,Matthias Ginsberg,False
11000682,,Q1629380,Horst Ginnuttis,False
11000681,124317529,Q99185,Alfred Gille,False
11000680,1167810422,Q1782007,Konrad Gilges,False
11000679,1060144662,Q1731529,Karl Heinz Gierenstein,False
11000678,1140705563,Q1079840,Christian Giencke,False
11000677,,Q1629374,Horst Gibtner,False
11000676,130331104,Q2059783,Paul Gibbert,False
11000675,124326188,Q1597338,Heinrich Gewandt,False
11000674,1024641015,Q1889386,Manfred Achim Geßner,False
11000673,1145300189,Q1579815,Hans Gertzen,False
11000672,119128101,Q1459249,Friedrich Gerstl,False
11000671,11928880X,Q1436925,Johannes Gerster,False
11000670,115758801,Q97446,Florian Gerster,False
11000669,118538837,Q66447,Eugen Gerstenmaier,False
11000668,189421576,Q1874432,Ludwig Gerstein,False
11000667,130154520,Q1597335,Heinrich Gerns,False
11000666,1276234708,Q1709407,Walter Richard Gerlich,False
11000665,1060144549,Q1377625,Paul Gerlach,False
11000664,1145300391,Q1629367,Horst Gerlach,False
11000663,,Q1285489,Robert Geritzmann,False
11000662,123904595,Q1569317,Haimo George,False
11000661,118690388,Q106235,Hans-Dietrich Genscher,False
11000660,1012378551,Q1731214,Karl Gengler,False
11000659,,Q1555810,Gustav Freiherr von Gemmingen-Hornberg,False
11000658,,Q1600264,Heinz Gemein,False
11000657,,Q1731213,Karl Geldner,False
11000656,107980681,Q2591867,Wolfgang von Geldern,False
11000655,118690248,Q72651,Heiner Geißler,False
11000654,122664884,Q1579689,Hans Geisler,False
11000653,1024594998,Q1449615,Franz Xaver Geisenhofer,False
11000652,123207983,Q112234,Ingeborg Geisendörfer,False
11000651,13148205X,Q95387,Norbert Geis,False
11000650,,Q2290303,Sissy Geiger,False
11000649,12025364X,Q100960,Michaela Geiger,False
11000648,137657986,Q1635060,Hugo Geiger,False
11000647,118538152,Q1603565,Helmut Geiger,False
11000646,1144931541,Q1579686,Hans Geiger,False
11000645,1035014165,Q1356035,Erna-Maria Geier,False
11000644,1024591956,Q2639783,Albrecht Gehring,False
11000643,124327494,Q1717212,Wilhelm Gefeller,False
11000642,124327699,Q1282816,Gustav-Adolf Gedat,False
11000641,170279189,Q1466327,Fritz Gautier,False
11000640,1116819104,Q1731203,Karl Gaul,False
11000639,119323710,Q2538,Joachim Gauck,False
11000638,,Q1731202,Karl Gatzen,False
11000637,170167593,Q1527518,Hans H. Gattermann,False
11000636,1030059985,Q2544393,Walter Gaßmann,False
11000635,1034737759,Q1067195,Charlotte Garbe,False
11000634,1120870143,Q1697540,Johannes Ganz,False
11000633,116411546,Q1448196,Mathilde Gantenberg,False
11000632,,Q1329920,Elisabeth Ganswindt,False
11000631,120492571,Q1670247,Norbert Gansel,False
11000630,1034711318,Q1944633,Monika Ganseforth,False
11000629,,Q1715571,Jörg Wolfgang Winter,False
11000628,1012401448,Q1504416,Georg Gallus,False
11000627,1012378403,Q1745154,Klaus Gärtner,False
11000626,118536893,Q65657,Hans Furler,False
11000625,1036254879,Q1895408,Margret Funke-Schmitt-Rink,False
11000624,170146200,Q2128102,Rainer Funke,False
11000623,1024742067,Q1627202,Honor Funk,False
11000622,1024741974,Q121232,Friedrich Funk,False
11000621,18955259X,Q2032744,Oscar Funcke,False
11000620,118832522,Q1485298,Liselotte Funcke,False
11000619,,Q692331,Arne Fuhrmann,False
11000618,12357918X,Q101974,Josef-Ernst Fürst Fugger von Glött,False
11000617,105686301,Q100503,Elimar Freiherr von Fürstenberg,False
11000616,110338634,Q1577305,Hans-Joachim Fuchtel,False
11000615,1163628824,Q57484,Ruth Fuchs,False
11000614,172083249,Q1736710,Katrin Fuchs,False
11000613,139386602,Q109243,Karl Fuchs,False
11000612,130351962,Q104203,Gustav Fuchs,False
11000611,13566179X,Q73197,Anke Fuchs,False
11000610,118899414,Q1304550,Konrad Frühwald,False
11000609,101271750X,Q1673925,Isidor Früh,False
11000608,1233605216,Q1600238,Heinz Frommhold,False
11000607,,Q1122271,Rita Fromm,False
11000606,,Q1277096,Hans-Gerd Fröhlich,False
11000605,1257933965,Q1494915,Karl-Walter Fritz,False
11000604,1024700631,Q15423043,Gerhard Fritz,False
11000603,1261038193,Q15810592,Friedrich Fritz,False
11000602,123196299,Q1352233,Erich G. Fritz,False
11000601,106014414X,Q2544321,Walter Fritsch,False
11000600,,Q1536770,Horst Fritsch,False
11000599,,Q1083151,Christina Fritsch,False
11000598,,Q2284008,Sieglinde Frieß,False
11000597,,Q1871144,Lotte Friese-Korn,False
11000596,103472455X,Q1611131,Hermann Friese,False
11000595,,Q1600234,Heinz Frieler,False
11000594,122754964,Q1927471,Michael Friedrich,False
11000593,1024756882,Q1629344,Horst Friedrich,False
11000592,1246415844,Q797761,Hans Friedrich,False
11000590,1024723828,Q993257,Bruno Friedrich,False
11000589,133719235,Q825034,Bernhard Friedmann,False
11000588,102468704X,Q2059644,Paul K. Friedhoff,False
11000587,118693425,Q895898,Ferdinand Friedensburg,False
11000586,118535498,Q316587,Hans Friderichs,False
11000585,1017625662,Q1577298,Hans-Joachim Fricke,False
11000584,108171574,Q916269,Brigitte Freyh,False
11000583,1075617790,Q1903780,Martin Frey,False
11000582,119348691,Q1734827,Richard Freudenberg,False
11000581,105524808,Q1110481,Göke D. Frerichs,False
11000580,131951920,Q75629,Alfred Frenzel,False
11000579,1120865093,Q1459150,Friedrich Wilhelm Freiwald,False
11000578,12357997X,Q2544281,Walter Freitag,False
11000577,1029771189,Q2172666,Rudolf Freidhof,False
11000576,1034724398,Q1600226,Heinz Frehsee,False
11000575,1077628609,Q1560474,Günter Frede,False
11000574,1024386651,Q1527563,Jakob Franzen,False
11000573,103204960X,Q109843,Ludwig Franz,False
11000572,1060143968,Q126996,Herbert Frankenhauser,False
11000571,129256072,Q1597247,Heinrich Franke,False
11000570,118692747,Q486035,Egon Franke,True
11000569,1024665151,Q1149343,Klaus Francke,False
11000568,,Q1996753,Norbert Formanski,False
11000567,,Q1516418,Sigrid Folz-Steinacker,False
11000566,1060143836,Q1362931,Erwin Folger,False
11000565,1276213573,Q2584193,Winfried Fockenberg,False
11000564,170279340,Q90823,Katharina Focke,False
11000563,1034726196,Q1593257,Hedi Flitz,False
11000562,1012392201,Q1243608,Dora Flinner,False
11000561,1024401170,Q1511581,Gerhard Flämig,False
11000560,118533622,Q71419,Karl-Hermann Flach,False
11000559,137482108,Q2572657,Willy Fischer,False
11000558,114530057X,Q2577066,Willi Fischer,False
11000557,1276236905,Q2501594,Ursula Fischer,False
11000556,1276237561,Q2475781,Ulrich Fischer,False
11000555,,Q1927421,Michael Fischer,False
11000554,1120865077,Q1262223,Lothar Fischer,False
11000553,1102808326,Q1817712,Leni Fischer,False
11000552,118821660,Q57344,Joseph Fischer,False
11000551,1120865069,Q1301538,Gernot Fischer,False
11000550,1024189694,Q1381645,Evelin Fischer,False
11000549,1119561876,Q1227843,Dirk Fischer,False
11000548,1024182215,Q2544208,Walter Fisch,False
11000547,105569240,Q2041186,Otto Freiherr von Fircks,False
11000546,1034727222,Q1356860,Erni Finselberger,False
11000545,116519584,Q98946,Conrad Fink,False
11000544,1243272899,Q1611057,Hermann Finckh,False
11000543,1116656965,Q122034,Eva Gräfin Finckenstein,False
11000542,119555425,Q1682440,Werner Figgen,False
11000541,1131204689,Q2544186,Walter Fiedler,False
11000540,1012835960,Q1288308,Eduard Fiedler,False
11000539,138379351,Q1694096,Udo Fiebig,False
11000538,10556821X,Q109046,Otto Freiherr von Feury,False
11000537,1111599416,Q361531,Adolf Feuring,False
11000536,1276231008,Q1481155,Werner Ferrang,False
11000535,136615740,Q1331482,Elke Ferner,False
11000534,1117124223,Q98954,Hermann Fellner,False
11000533,102416862X,Q1874372,Ludwig Fellermaier,False
11000532,1030018707,Q1362917,Erwin Feller,False
11000531,1024167305,Q1731379,Karl H. Fell,False
11000530,171665465,Q2017948,Olaf Feldmann,False
11000529,,Q2650617,Aloys Feldmann,False
11000528,118532375,Q103836,Josef Felder,False
11000527,1134985509,Q1781988,Konrad Felber,False
11000526,1164851063,Q1533351,Wolfgang Feinendegen,False
11000525,1208642235,Q2074809,Peter Feile,False
11000524,1024149374,Q1691078,Jochen Feilcke,False
11000523,170941418,Q1536546,Klaus-Dieter Feige,False
11000521,123488885,Q1597196,Heinrich Fassbender,False
11000520,120865602,Q1457193,Friedhelm Farthmann,False
11000519,130321788,Q2033645,Oskar Farny,False
11000518,1029970556,Q1358022,Ernst August Farke,False
11000517,121050130,Q111692,Kurt Faltlhauser,False
11000516,1012397939,Q2544158,Walter Faller,False
11000515,143268554,Q1358025,Ernst Falkner,False
11000514,1112116532,Q1446713,Franz Falke,False
11000513,1024142248,Q1659113,Ilse Falk,False
11000512,,Q2209687,Sabine Fache,False
11000511,141231882,Q1600186,Heinz Eyrich,False
11000510,1279925779,Q1323060,Ekkehart Eymer,False
11000509,1117440664,Q556695,Anke Eymer,False
11000508,121692957,Q1351778,Horst Eylmann,False
11000507,1034718495,Q1777330,Richard Ey,False
11000506,,Q1729842,Karl-Heinz Exner,False
11000505,102993634X,Q1579408,Hans Ewers,False
11000504,1024074846,Q1037703,Carl Ewen,False
11000503,14123055X,Q1359533,Hans Evers,False
11000502,123558077,Q1697467,Johannes Even,False
11000501,105515264,Q827351,Bert Even,False
11000500,1024095363,Q760643,August-Martin Euler,False
11000499,1281353574,Q2074756,Peter Etzenbach,False
11000498,123491614,Q1233160,Hermann Etzel,False
11000497,119216248,Q70263,Franz Etzel,False
11000496,1024101363,Q1603517,Helmut Esters,False
11000495,1090774354,Q896221,Jörg van Essen,False
11000494,12349558X,Q1466169,Fritz Eschmann,False
11000493,118682369,Q72637,Josef Ertl,False
11000492,1117441326,Q1405241,Ferdinand Erpenbeck,False
11000491,1024066266,Q1818541,Leo Ernesti,False
11000490,1024065758,Q2589540,Wolfgang Erler,False
11000489,120890518,Q92459,Gernot Erler,False
11000488,118530844,Q71365,Fritz Erler,False
11000487,128811072,Q916245,Brigitte Erler,False
11000486,118530755,Q2496,Ludwig Erhard,False
11000485,1036678857,Q817923,Benno Erhard,False
11000484,11853064X,Q71360,Erhard Eppler,False
