period,protocol_number,last_name,first_name,group,party,function,function_group,politician_id,speech_name_data,generated_id,GND,QID
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Steinhauer,Waltraud,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11002238,Frau Steinhauer (SPD):,,1120816475,Q2547645
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Toetemeyer,Hans-Günther,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11002336,Toetemeyer (SPD):,,189501219,Q1511841
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Keller,Peter,CDU/CSU,CSU,Abgeordnete:r,Abgeordnete:r,11001079,Keller (CDU/CSU):,,1025514408,Q1266345
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Steinhauer,Waltraud,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11002238,Frau Steinhauer (SPD):,,1120816475,Q2547645
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Steinhauer,Waltraud,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11002238,Frau Steinhauer (SPD):,,1120816475,Q2547645
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Lutz,Egon,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11001399,Lutz (SPD):,,1026309913,Q110926
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Kirschner,Klaus,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11001102,Kirschner (SPD):,,170824039,Q1745330
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Hürland,Agnes,CDU/CSU,CDU,Abgeordnete:r,Abgeordnete:r,11000976,Frau Hürland (CDU/CSU):,,140956190,Q394550
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Hürland,Agnes,CDU/CSU,CDU,Abgeordnete:r,Abgeordnete:r,11000976,Frau Hürland (CDU/CSU):,,140956190,Q394550
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Immer,Klaus,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11000995,Immer (Altenkirchen) (SPD):,,1223000699,Q1407193
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Ehmke,Horst,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11000440,Dr. Ehmke (Bonn) (SPD):,,119142554,Q71352
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Kansy,Dietmar,CDU/CSU,CDU,Abgeordnete:r,Abgeordnete:r,11001064,Dr.-Ing. Kansy (CDU/CSU):,,110522842,Q1223435
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Peter,Horst,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11001693,Peter (Kassel) (SPD):,,1026801214,Q1629785
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Kirschner,Klaus,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11001102,Kirschner (SPD):,,170824039,Q1745330
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Kirschner,Klaus,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11001102,Kirschner (SPD):,,170824039,Q1745330
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Kirschner,Klaus,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11001102,Kirschner (SPD):,,170824039,Q1745330
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Kirschner,Klaus,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11001102,Kirschner (SPD):,,170824039,Q1745330
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Lutz,Egon,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11001399,Lutz (SPD):,,1026309913,Q110926
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Vollmer,Antje,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,Abgeordnete:r,Abgeordnete:r,11002391,Frau Dr. Vollmer (GRÜNE):,,118770217,Q103336
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Hürland,Agnes,CDU/CSU,CDU,Abgeordnete:r,Abgeordnete:r,11000976,Frau Hürland (CDU/CSU):,,140956190,Q394550
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Egert,Jürgen,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11000437,Egert (SPD):,,111651565,Q1400841
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Steinhauer,Waltraud,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11002238,Frau Steinhauer (SPD):,,1120816475,Q2547645
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Peter,Horst,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11001693,Peter (Kassel) (SPD):,,1026801214,Q1629785
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Keller,Peter,CDU/CSU,CSU,Abgeordnete:r,Abgeordnete:r,11001079,Keller (CDU/CSU):,,1025514408,Q1266345
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Jannsen,Gert,GRÜNE,GRÜNE,Abgeordnete:r,Abgeordnete:r,11001016,Dr. Jannsen (GRÜNE):,,1064862977,Q1515225
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Hettling,Ludwig,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11000890,Hettling (SPD):,,,Q1800373
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Kastning,Ernst,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11001070,Kastning (SPD):,,1019624272,Q1267999
10,61,Vogt,Wolfgang,,CDU,Parl. Staatssekretär,Bundesregierung,11002384,"Vogt, Parl. Staatssekretär:",44,131370774,Q2591659
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Schmidt,R. Martin,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11002014,Dr. Schmidt (Gellersen) (SPD):,,129187410,Q1904965
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Susset,Egon,CDU/CSU,CDU,Abgeordnete:r,Abgeordnete:r,11002293,Susset (CDU/CSU):,,1029424543,Q1298928
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Susset,Egon,CDU/CSU,CDU,Abgeordnete:r,Abgeordnete:r,11002293,Susset (CDU/CSU):,,1029424543,Q1298928
10,61,Müller,Rudolf,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11001565,Müller (Schweinfurt) (SPD):,,1026797470,Q2173496
10,61,Susset,Egon,CDU/CSU,CDU,Abgeordnete:r,Abgeordnete:r,11002293,Susset (CDU/CSU):,,1029424543,Q1298928
10,61,Wurbs,Richard,,FDP,Vizepräsident,Sitzungsvorstand,11002576,Vizepräsident Wurbs:,,129111007,Q2150961
10,61,Susset,Egon,CDU/CSU,CDU,Abgeordnete:r,Abgeordnete:r,11002293,Susset (CDU/CSU):,,1029424543,Q1298928
10,61,Wurbs,Richard,,FDP,Vizepräsident,Sitzungsvorstand,11002576,Vizepräsident Wurbs:,,129111007,Q2150961
10,61,Vollmer,Antje,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,Abgeordnete:r,Abgeordnete:r,11002391,Frau Dr. Vollmer (GRÜNE):,,118770217,Q103336
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Vollmer,Antje,GRÜNE,BÜNDNIS 90/DIE GRÜNEN,Abgeordnete:r,Abgeordnete:r,11002391,Frau Dr. Vollmer (GRÜNE):,,118770217,Q103336
10,61,Wurbs,Richard,,FDP,Vizepräsident,Sitzungsvorstand,11002576,Vizepräsident Wurbs:,,129111007,Q2150961
10,61,Paintner,Johann,FDP,FDP,Abgeordnete:r,Abgeordnete:r,11001672,Paintner (FDP):,,1060153440,Q1695747
10,61,Wurbs,Richard,,FDP,Vizepräsident,Sitzungsvorstand,11002576,Vizepräsident Wurbs:,,129111007,Q2150961
10,61,Müller,Rudolf,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11001565,Müller (Schweinfurt) (SPD):,,1026797470,Q2173496
10,61,Wurbs,Richard,,FDP,Vizepräsident,Sitzungsvorstand,11002576,Vizepräsident Wurbs:,,129111007,Q2150961
10,61,Brunner,Josef Adalbert,CDU/CSU,CSU,Abgeordnete:r,Abgeordnete:r,11000282,Brunner (CDU/CSU):,,1060141299,Q98346
10,61,Wurbs,Richard,,FDP,Vizepräsident,Sitzungsvorstand,11002576,Vizepräsident Wurbs:,,129111007,Q2150961
10,61,Brunner,Josef Adalbert,CDU/CSU,CSU,Abgeordnete:r,Abgeordnete:r,11000282,Brunner (CDU/CSU):,,1060141299,Q98346
10,61,Wurbs,Richard,,FDP,Vizepräsident,Sitzungsvorstand,11002576,Vizepräsident Wurbs:,,129111007,Q2150961
10,61,Brunner,Josef Adalbert,CDU/CSU,CSU,Abgeordnete:r,Abgeordnete:r,11000282,Brunner (CDU/CSU):,,1060141299,Q98346
10,61,Wurbs,Richard,,FDP,Vizepräsident,Sitzungsvorstand,11002576,Vizepräsident Wurbs:,,129111007,Q2150961
10,61,Bredehorn,Günther,FDP,FDP,Abgeordnete:r,Abgeordnete:r,11000256,Bredehorn (FDP):,,1092593128,Q1232751
10,61,Wurbs,Richard,,FDP,Vizepräsident,Sitzungsvorstand,11002576,Vizepräsident Wurbs:,,129111007,Q2150961
10,61,Bard,Sabine,GRÜNE,GRÜNE,Abgeordnete:r,Abgeordnete:r,11000093,Frau Dr. Bard (GRÜNE):,,1267437510,Q1259166
10,61,Wurbs,Richard,,FDP,Vizepräsident,Sitzungsvorstand,11002576,Vizepräsident Wurbs:,,129111007,Q2150961
10,61,Bard,Sabine,GRÜNE,GRÜNE,Abgeordnete:r,Abgeordnete:r,11000093,Frau Dr. Bard (GRÜNE):,,1267437510,Q1259166
10,61,Wurbs,Richard,,FDP,Vizepräsident,Sitzungsvorstand,11002576,Vizepräsident Wurbs:,,129111007,Q2150961
10,61,Bard,Sabine,GRÜNE,GRÜNE,Abgeordnete:r,Abgeordnete:r,11000093,Frau Dr. Bard (GRÜNE):,,1267437510,Q1259166
10,61,Wurbs,Richard,,FDP,Vizepräsident,Sitzungsvorstand,11002576,Vizepräsident Wurbs:,,129111007,Q2150961
10,61,Bard,Sabine,GRÜNE,GRÜNE,Abgeordnete:r,Abgeordnete:r,11000093,Frau Dr. Bard (GRÜNE):,,1267437510,Q1259166
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Handlos,Franz,fraktionslos,,Abgeordnete:r,Abgeordnete:r,11000799,Handlos (fraktionslos):,,120501848,Q99903
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Handlos,Franz,fraktionslos,,Abgeordnete:r,Abgeordnete:r,11000799,Handlos (fraktionslos):,,120501848,Q99903
10,61,Bard,Sabine,GRÜNE,GRÜNE,Abgeordnete:r,Abgeordnete:r,11000093,Frau Dr. Bard (GRÜNE):,,1267437510,Q1259166
10,61,Handlos,Franz,fraktionslos,,Abgeordnete:r,Abgeordnete:r,11000799,Handlos (fraktionslos):,,120501848,Q99903
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Weyel,Gudrun,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11002496,Frau Weyel (SPD):,,1027835503,Q1553160
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Eigen,Karl,CDU/CSU,CDU,Abgeordnete:r,Abgeordnete:r,11000455,Eigen (CDU/CSU):,,1100361952,Q1730847
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Ertl,Josef,FDP,FDP,Abgeordnete:r,Abgeordnete:r,11000493,Ertl (FDP):,,118682369,Q72637
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Schartz,Günther,CDU/CSU,CDU,Abgeordnete:r,Abgeordnete:r,11001946,Schartz (Trier) (CDU/CSU):,,1051149681,Q1561790
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Oostergetelo,Jan,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11001650,Oostergetelo (SPD):,,1035109875,Q1368686
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Oostergetelo,Jan,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11001650,Oostergetelo (SPD):,,1035109875,Q1368686
10,61,Gallus,Georg,FDP,FDP,Abgeordnete:r,Abgeordnete:r,11000628,Gallus (FDP):,,1012401448,Q1504416
10,61,Oostergetelo,Jan,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11001650,Oostergetelo (SPD):,,1035109875,Q1368686
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Oostergetelo,Jan,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11001650,Oostergetelo (SPD):,,1035109875,Q1368686
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Michels,Meinolf,CDU/CSU,CDU,Abgeordnete:r,Abgeordnete:r,11001502,Michels (CDU/CSU):,,189549068,Q1918129
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Kiechle,Ignaz,,CSU,"Bundesminister für Ernährung, Landwirtschaft und Forsten",Bundesregierung,11001091,"Kiechle, Bundesminister für Ernährung, Landwirtschaft und Forsten:",,118813226,Q87654
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Kiechle,Ignaz,,CSU,"Bundesminister für Ernährung, Landwirtschaft und Forsten",Bundesregierung,11001091,"Kiechle, Bundesminister für Ernährung, Landwirtschaft und Forsten:",,118813226,Q87654
10,61,Westphal,Heinz,,SPD,Vizepräsident,Sitzungsvorstand,11002489,Vizepräsident Westphal:,,118866869,Q87666
10,61,Louven,Julius,CDU/CSU,CDU,Abgeordnete:r,Abgeordnete:r,11001378,Louven (CDU/CSU):,,171320697,Q1712805
10,61,Wurbs,Richard,,FDP,Vizepräsident,Sitzungsvorstand,11002576,Vizepräsident Wurbs:,,129111007,Q2150961
10,61,Steinhauer,Waltraud,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11002238,Frau Steinhauer (SPD):,,1120816475,Q2547645
10,61,Wurbs,Richard,,FDP,Vizepräsident,Sitzungsvorstand,11002576,Vizepräsident Wurbs:,,129111007,Q2150961
10,61,Eimer,Norbert,FDP,FDP,Abgeordnete:r,Abgeordnete:r,11000458,Eimer (Fürth) (FDP):,,1023941120,Q1996728
10,61,Wurbs,Richard,,FDP,Vizepräsident,Sitzungsvorstand,11002576,Vizepräsident Wurbs:,,129111007,Q2150961
10,61,Drabiniok,Dieter,GRÜNE,GRÜNE,Abgeordnete:r,Abgeordnete:r,11000413,Drabiniok (GRÜNE):,,1239185189,Q1221846
10,61,Wurbs,Richard,,FDP,Vizepräsident,Sitzungsvorstand,11002576,Vizepräsident Wurbs:,,129111007,Q2150961
10,61,Jobst,Dionys,CDU/CSU,CSU,Abgeordnete:r,Abgeordnete:r,11001029,Dr. Jobst (CDU/CSU):,,106014848X,Q1226961
10,61,Wurbs,Richard,,FDP,Vizepräsident,Sitzungsvorstand,11002576,Vizepräsident Wurbs:,,129111007,Q2150961
10,61,Bamberg,Georg,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11000088,Bamberg (SPD):,,1261359070,Q105461
10,61,Wurbs,Richard,,FDP,Vizepräsident,Sitzungsvorstand,11002576,Vizepräsident Wurbs:,,129111007,Q2150961
10,61,Hoffie,Klaus-Jürgen,FDP,FDP,Abgeordnete:r,Abgeordnete:r,11000935,Hoffie (FDP):,,1084534991,Q1716948
10,61,Wurbs,Richard,,FDP,Vizepräsident,Sitzungsvorstand,11002576,Vizepräsident Wurbs:,,129111007,Q2150961
10,61,Hoffie,Klaus-Jürgen,FDP,FDP,Abgeordnete:r,Abgeordnete:r,11000935,Hoffie (FDP):,,1084534991,Q1716948
10,61,Wurbs,Richard,,FDP,Vizepräsident,Sitzungsvorstand,11002576,Vizepräsident Wurbs:,,129111007,Q2150961
4,15,Jaeger,Richard,,CSU,Vizepräsident,Sitzungsvorstand,11001006,Vizepräsident Dr. Jaeger:,,117058092,Q75955
4,15,Schmitt-Vockenhausen,Hermann,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11002033,Schmitt-Vockenhausen (SPD) :,,116810122,Q1565855
4,15,Jaeger,Richard,,CSU,Vizepräsident,Sitzungsvorstand,11001006,Vizepräsident Dr. Jaeger:,,117058092,Q75955
4,15,Hopf,,,,Staatssekretär im Bundesministerium der Verteidigung,Bundesregierung,,"Hopf, Staatssekretär im Bundesministerium der Verteidigung:",45,124376932,Q2531479
4,15,Jaeger,Richard,,CSU,Vizepräsident,Sitzungsvorstand,11001006,Vizepräsident Dr. Jaeger:,,117058092,Q75955
4,15,Dröscher,Wilhelm,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11000422,Dröscher (SPD) :,,118527517,Q2572433
4,15,Hopf,,,,Staatssekretär im Bundesministerium der Verteidigung,Bundesregierung,,"Hopf, Staatssekretär im Bundesministerium der Verteidigung:",45,124376932,Q2531479
4,15,Jaeger,Richard,,CSU,Vizepräsident,Sitzungsvorstand,11001006,Vizepräsident Dr. Jaeger:,,117058092,Q75955
4,15,Dröscher,Wilhelm,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11000422,Dröscher (SPD) :,,118527517,Q2572433
4,15,Hopf,,,,Staatssekretär im Bundesministerium der Verteidigung,Bundesregierung,,"Hopf, Staatssekretär im Bundesministerium der Verteidigung:",45,124376932,Q2531479
4,15,Jaeger,Richard,,CSU,Vizepräsident,Sitzungsvorstand,11001006,Vizepräsident Dr. Jaeger:,,117058092,Q75955
4,15,Büttner,Fritz,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11000301,Büttner (SPD) :,,124582869X,Q1465916
4,15,Hopf,,,,Staatssekretär im Bundesministerium der Verteidigung,Bundesregierung,,"Hopf, Staatssekretär im Bundesministerium der Verteidigung:",45,124376932,Q2531479
4,15,Jaeger,Richard,,CSU,Vizepräsident,Sitzungsvorstand,11001006,Vizepräsident Dr. Jaeger:,,117058092,Q75955
4,15,Hopf,,,,Staatssekretär im Bundesministerium der Verteidigung,Bundesregierung,,"Hopf, Staatssekretär im Bundesministerium der Verteidigung:",45,124376932,Q2531479
4,15,Jaeger,Richard,,CSU,Vizepräsident,Sitzungsvorstand,11001006,Vizepräsident Dr. Jaeger:,,117058092,Q75955
4,15,Berkhan,Karl Wilhelm,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11000158,Berkhan (SPD) :,,123629241,Q115395
4,15,Hopf,,,,Staatssekretär im Bundesministerium der Verteidigung,Bundesregierung,,"Hopf, Staatssekretär im Bundesministerium der Verteidigung:",45,124376932,Q2531479
4,15,Berkhan,Karl Wilhelm,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11000158,Berkhan (SPD):,,123629241,Q115395
4,15,Jaeger,Richard,,CSU,Vizepräsident,Sitzungsvorstand,11001006,Vizepräsident Dr. Jaeger:,,117058092,Q75955
4,15,Herz,,,,Staatssekretär im Bundesministerium für das Post- und Fernmeldewesen,Bundesregierung,,"Dr.-Ing. E. h. Herz, Staatssekretär im Bundesministerium für das Post- und Fernmeldewesen:",46,1024211339,Q1731618
4,15,Jaeger,Richard,,CSU,Vizepräsident,Sitzungsvorstand,11001006,Vizepräsident Dr. Jaeger:,,117058092,Q75955
4,15,Herz,,,,Staatssekretär im Bundesministerium für das Post- und Fernmeldewesen,Bundesregierung,,"Dr.-Ing. E. h. Herz, Staatssekretär im Bundesministerium für das Post- und Fernmeldewesen:",46,1024211339,Q1731618
4,15,Jaeger,Richard,,CSU,Vizepräsident,Sitzungsvorstand,11001006,Vizepräsident Dr. Jaeger:,,117058092,Q75955
4,15,Dröscher,Wilhelm,SPD,SPD,Abgeordnete:r,Abgeordnete:r,11000422,Dröscher (SPD) :,,118527517,Q2572433
4,15,Herz,,,,Staatssekretär im Bundesministerium für das Post- und Fernmeldewesen,Bundesregierung,,"Dr.-Ing. E. h. Herz, Staatssekretär im Bundesministerium für das Post- und Fernmeldewesen:",46,1024211339,Q1731618
